name,type,start_time,duration
"Test Analyzer","disable",3.8664892,1e-07
"Test Analyzer","enable",3.8683921,1e-07
"Test Analyzer","disable",3.8707938,9.99999997e-08
"Test Analyzer","error",3.8712399,0.0021503
"Test Analyzer","error",3.8742925,0.001973
"Test Analyzer","enable",3.8764265,9.99999997e-08
"Test Analyzer","disable",3.8796236,9.99999997e-08
"Test Analyzer","error",3.8821894,0.0015948
"Test Analyzer","enable",3.8859965,9.99999997e-08
"Test Analyzer","disable",3.8861883,9.99999997e-08
"Test Analyzer","error",3.8893698,0.0007933
"Test Analyzer","enable",3.8909304,1e-07
"Test Analyzer","disable",3.8937002,9.99999997e-08
"Test Analyzer","error",3.8964157,0.0001555
"Test Analyzer","error",3.8970918,0.0005577
"Test Analyzer","enable",3.9005455,9.99999997e-08
"Test Analyzer","disable",3.9029359,1e-07
"Test Analyzer","enable",3.904361,9.99999997e-08
"Test Analyzer","disable",3.9048933,1.00000001e-07
"Test Analyzer","error",3.9057424,0.0013576
"Test Analyzer","enable",3.9085253,1e-07
"Test Analyzer","disable",3.9086097,9.99999997e-08
"Test Analyzer","enable",3.9094792,1e-07
"Test Analyzer","disable",3.9124275,9.99999997e-08
"Test Analyzer","enable",3.9150385,9.99999997e-08
"Test Analyzer","disable",3.9177864,1e-07
"Test Analyzer","enable",3.9186465,1e-07
"Test Analyzer","disable",3.9189707,1e-07
"Test Analyzer","error",3.921835,0.0018274
"Test Analyzer","enable",3.9253201,9.99999997e-08
"Test Analyzer","disable",3.9269658,9.99999997e-08
"Test Analyzer","enable",3.9298657,9.99999997e-08
"Test Analyzer","disable",3.9304478,9.99999997e-08
"Test Analyzer","enable",3.9317038,9.99999997e-08
"Test Analyzer","disable",3.9330527,9.99999997e-08
"Test Analyzer","error",3.9357614,0.0027375
"Test Analyzer","error",3.9399384,0.0023863
"Test Analyzer","enable",3.9448103,1e-07
"Test Analyzer","disable",3.9451933,1e-07
"Test Analyzer","enable",3.9457906,1e-07
"Test Analyzer","disable",3.9473406,9.99999997e-08
"Test Analyzer","error",3.9474813,0.0010048
"Test Analyzer","enable",3.9514062,1e-07
"Test Analyzer","disable",3.9526346,9.99999997e-08
"Test Analyzer","enable",3.9530532,1e-07
"Test Analyzer","disable",3.9534915,9.99999997e-08
"Test Analyzer","enable",3.9548613,9.99999997e-08
"Test Analyzer","disable",3.9553722,1e-07
"Test Analyzer","error",3.9577508,0.0008217
"Test Analyzer","error",3.9605306,0.0028926
"Test Analyzer","error",3.9652661,0.0003529
"Test Analyzer","error",3.9662327,0.00322
"Test Analyzer","error",3.9696983,0.0006159
"Test Analyzer","error",3.9712477,0.0007094
"Test Analyzer","enable",3.972443,9.99999997e-08
"Test Analyzer","disable",3.9753128,9.99999997e-08
"Test Analyzer","enable",3.9762144,1e-07
"Test Analyzer","disable",3.9763412,1e-07
"Test Analyzer","enable",3.9782014,1e-07
"Test Analyzer","disable",3.9807614,9.99999997e-08
"Test Analyzer","enable",3.9822024,1e-07
"Test Analyzer","disable",3.9844601,9.99999997e-08
"Test Analyzer","enable",3.9867167,1e-07
"Test Analyzer","disable",3.9878951,1e-07
"Test Analyzer","error",3.9902263,0.0014961
"Test Analyzer","enable",3.9925504,1.00000001e-07
"Test Analyzer","disable",3.9952531,1e-07
"Test Analyzer","error",3.9973694,0.0008108
"Test Analyzer","enable",3.9986012,9.99999997e-08
"Test Analyzer","disable",3.9999347,1e-07
"Test Analyzer","enable",4.0023638,9.99999993e-08
"Test Analyzer","disable",4.0036471,9.99999993e-08
"Test Analyzer","enable",4.0043478,1e-07
"Test Analyzer","disable",4.0047871,1.00000001e-07
"Test Analyzer","enable",4.0059755,1e-07
"Test Analyzer","disable",4.0085884,1.00000001e-07
"Test Analyzer","enable",4.0091884,9.99999997e-08
"Test Analyzer","disable",4.0099288,1e-07
"Test Analyzer","error",4.0131943,0.0011559
"Test Analyzer","error",4.0174245,0.0012454
"Test Analyzer","error",4.0187753,0.0026831
"Test Analyzer","error",4.0222325,0.0017991
"Test Analyzer","enable",4.0254428,9.99999997e-08
"Test Analyzer","disable",4.0281794,1e-07
"Test Analyzer","enable",4.0310789,1e-07
"Test Analyzer","disable",4.0343015,1.00000001e-07
"Test Analyzer","error",4.0371617,0.0014617
"Test Analyzer","error",4.0415161,0.0012719
"Test Analyzer","enable",4.0451781,9.99999997e-08
"Test Analyzer","disable",4.0458354,1.00000001e-07
"Test Analyzer","error",4.0463916,0.0025067
"Test Analyzer","error",4.0495434,0.0011532
"Test Analyzer","enable",4.0509561,1.00000001e-07
"Test Analyzer","disable",4.0516938,1e-07
"Test Analyzer","enable",4.0545266,1e-07
"Test Analyzer","disable",4.0574121,1e-07
"Test Analyzer","enable",4.0596097,9.99999993e-08
"Test Analyzer","disable",4.0620183,1e-07
"Test Analyzer","enable",4.0631747,9.99999997e-08
"Test Analyzer","disable",4.0653133,1e-07
"Test Analyzer","enable",4.0658268,1e-07
"Test Analyzer","disable",4.0682717,9.99999997e-08
"Test Analyzer","error",4.0689261,0.0023621
"Test Analyzer","error",4.0722978,0.0026327
"Test Analyzer","enable",4.076184,1e-07
"Test Analyzer","disable",4.0767317,1e-07
"Test Analyzer","error",4.0770249,0.000178
"Test Analyzer","enable",4.0789154,1e-07
"Test Analyzer","disable",4.0792006,1e-07
"Test Analyzer","error",4.0817601,0.0023531
"Test Analyzer","enable",4.0869919,1e-07
"Test Analyzer","disable",4.087494,9.99999993e-08
"Test Analyzer","enable",4.0878271,1.00000001e-07
"Test Analyzer","disable",4.0888357,1e-07
"Test Analyzer","enable",4.0917417,1e-07
"Test Analyzer","disable",4.0926174,1e-07
"Test Analyzer","error",4.0926799,0.0009034
"Test Analyzer","enable",4.0943654,1e-07
"Test Analyzer","disable",4.0956652,1e-07
"Test Analyzer","error",4.0988291,0.0025436
"Test Analyzer","error",4.1037586,5.74e-05
"Test Analyzer","enable",4.1038533,1e-07
"Test Analyzer","disable",4.1051733,1e-07
"Test Analyzer","enable",4.1059368,9.99999993e-08
"Test Analyzer","disable",4.1075605,1e-07
"Test Analyzer","error",4.1078825,0.0014727
"Test Analyzer","enable",4.1124121,9.99999993e-08
"Test Analyzer","disable",4.1155078,1e-07
"Test Analyzer","enable",4.1159963,1e-07
"Test Analyzer","disable",4.1163898,1e-07
"Test Analyzer","enable",4.118872,1e-07
"Test Analyzer","disable",4.1202872,1e-07
"Test Analyzer","enable",4.1233347,1e-07
"Test Analyzer","disable",4.125074,1e-07
"Test Analyzer","error",4.1276053,0.0001938
"Test Analyzer","enable",4.1286571,1.00000001e-07
"Test Analyzer","disable",4.1293878,1.00000001e-07
"Test Analyzer","error",4.1299252,0.0014423
"Test Analyzer","enable",4.1340883,1e-07
"Test Analyzer","disable",4.1355256,9.99999993e-08
"Test Analyzer","error",4.1356766,0.0015806
"Test Analyzer","enable",4.1399547,1e-07
"Test Analyzer","disable",4.1411002,9.99999993e-08
"Test Analyzer","error",4.1429061,0.0015912
"Test Analyzer","error",4.1473394,0.001734
"Test Analyzer","enable",4.1491473,1e-07
"Test Analyzer","disable",4.1502871,1e-07
"Test Analyzer","enable",4.1514258,9.99999993e-08
"Test Analyzer","disable",4.1522431,1e-07
"Test Analyzer","enable",4.1554648,1e-07
"Test Analyzer","disable",4.1558812,1e-07
"Test Analyzer","error",4.1579068,0.0022642
"Test Analyzer","enable",4.1619896,1e-07
"Test Analyzer","disable",4.1625118,1e-07
"Test Analyzer","enable",4.1636673,9.99999993e-08
"Test Analyzer","disable",4.1642235,9.99999993e-08
"Test Analyzer","enable",4.1660365,1.00000001e-07
"Test Analyzer","disable",4.1672678,9.99999993e-08
"Test Analyzer","error",4.1682356,0.0032172
"Test Analyzer","enable",4.1730611,1e-07
"Test Analyzer","disable",4.1738697,1e-07
"Test Analyzer","enable",4.1749324,9.99999993e-08
"Test Analyzer","disable",4.1773003,1e-07
"Test Analyzer","enable",4.1781017,1e-07
"Test Analyzer","disable",4.1808413,1e-07
"Test Analyzer","error",4.1832387,0.000142
"Test Analyzer","error",4.1847928,0.0014808
"Test Analyzer","enable",4.1889275,1e-07
"Test Analyzer","disable",4.1914843,1e-07
"Test Analyzer","error",4.1939061,0.003026
"Test Analyzer","error",4.1978203,0.0028529
"Test Analyzer","enable",4.20355,1e-07
"Test Analyzer","disable",4.204892,1e-07
"Test Analyzer","error",4.2055336,0.0013979
"Test Analyzer","error",4.207934,0.000468
"Test Analyzer","enable",4.2086381,1e-07
"Test Analyzer","disable",4.2093924,1e-07
"Test Analyzer","enable",4.211789,1e-07
"Test Analyzer","disable",4.2142714,9.99999993e-08
"Test Analyzer","error",4.2154149,0.0017047
"Test Analyzer","error",4.2196094,0.0032253
"Test Analyzer","error",4.225279,0.0008539
"Test Analyzer","enable",4.2284954,1e-07
"Test Analyzer","disable",4.2286753,1e-07
"Test Analyzer","error",4.2300304,0.0025627
"Test Analyzer","enable",4.2354553,1e-07
"Test Analyzer","disable",4.2360454,1e-07
"Test Analyzer","enable",4.2376196,1e-07
"Test Analyzer","disable",4.2383749,1e-07
"Test Analyzer","enable",4.2391679,1e-07
"Test Analyzer","disable",4.239438,1e-07
"Test Analyzer","enable",4.2394687,1e-07
"Test Analyzer","disable",4.241025,1e-07
"Test Analyzer","enable",4.2430443,9.99999993e-08
"Test Analyzer","disable",4.2434674,1e-07
"Test Analyzer","error",4.2437866,0.0019795
"Test Analyzer","error",4.2480619,0.0009753
"Test Analyzer","enable",4.2497792,1e-07
"Test Analyzer","disable",4.2516693,1e-07
"Test Analyzer","error",4.2536742,0.00145
"Test Analyzer","error",4.2567701,0.0010492
"Test Analyzer","error",4.2593557,0.0013234
"Test Analyzer","error",4.2616173,0.0006651
"Test Analyzer","enable",4.2642462,1e-07
"Test Analyzer","disable",4.2661554,1e-07
"Test Analyzer","error",4.2664809,0.0008093
"Test Analyzer","enable",4.2704103,1.00000001e-07
"Test Analyzer","disable",4.2704164,9.99999993e-08
"Test Analyzer","enable",4.2710107,1e-07
"Test Analyzer","disable",4.2716017,1e-07
"Test Analyzer","enable",4.2730571,1e-07
"Test Analyzer","disable",4.2736491,1e-07
"Test Analyzer","enable",4.275958,1e-07
"Test Analyzer","disable",4.2779574,1e-07
"Test Analyzer","error",4.2786507,0.0010436
"Test Analyzer","error",4.2797381,0.0006779
"Test Analyzer","error",4.2821054,0.0021259
"Test Analyzer","error",4.2848469,0.0005869
"Test Analyzer","error",4.2854514,0.0024619
"Test Analyzer","enable",4.28841,1e-07
"Test Analyzer","disable",4.2905166,1e-07
"Test Analyzer","enable",4.2937054,9.99999993e-08
"Test Analyzer","disable",4.2960005,1e-07
"Test Analyzer","error",4.2978065,0.0012385
"Test Analyzer","enable",4.3015371,1.00000001e-07
"Test Analyzer","disable",4.301657,1.00000001e-07
"Test Analyzer","enable",4.3039716,1e-07
"Test Analyzer","disable",4.3069906,1e-07
"Test Analyzer","error",4.3091257,0.0009974
"Test Analyzer","error",4.3113446,0.0001025
"Test Analyzer","enable",4.3132523,9.99999993e-08
"Test Analyzer","disable",4.315833,1e-07
"Test Analyzer","enable",4.3182326,1e-07
"Test Analyzer","disable",4.3200952,1e-07
"Test Analyzer","enable",4.3219938,9.99999993e-08
"Test Analyzer","disable",4.3229195,9.99999993e-08
"Test Analyzer","enable",4.3234644,1e-07
"Test Analyzer","disable",4.3253866,1e-07
"Test Analyzer","error",4.3262901,0.0014206
"Test Analyzer","error",4.3306676,0.0021938
"Test Analyzer","error",4.3360403,0.0031996
"Test Analyzer","enable",4.3424775,9.99999993e-08
"Test Analyzer","disable",4.3448548,9.99999993e-08
"Test Analyzer","enable",4.3454311,1e-07
"Test Analyzer","disable",4.3460669,9.99999993e-08
"Test Analyzer","enable",4.3466406,1e-07
"Test Analyzer","disable",4.347168,1e-07
"Test Analyzer","error",4.3499809,0.0017181
"Test Analyzer","error",4.3536798,0.0023196
"Test Analyzer","error",4.3581767,0.0003562
"Test Analyzer","error",4.361121,0.0027337
"Test Analyzer","enable",4.3662646,1e-07
"Test Analyzer","disable",4.3672115,1e-07
"Test Analyzer","error",4.3695431,0.0015892
"Test Analyzer","enable",4.3721432,1e-07
"Test Analyzer","disable",4.3734942,1e-07
"Test Analyzer","enable",4.3740566,1e-07
"Test Analyzer","disable",4.3761978,1e-07
"Test Analyzer","enable",4.3794728,9.99999993e-08
"Test Analyzer","disable",4.3813607,1e-07
"Test Analyzer","error",4.3817419,0.0012406
"Test Analyzer","error",4.3852824,0.0019398
"Test Analyzer","error",4.3874545,0.0021474
"Test Analyzer","enable",4.3914342,1e-07
"Test Analyzer","disable",4.3930466,1e-07
"Test Analyzer","enable",4.3949625,1e-07
"Test Analyzer","disable",4.3953977,9.99999993e-08
"Test Analyzer","enable",4.3957285,1.00000001e-07
"Test Analyzer","disable",4.3969866,1e-07
"Test Analyzer","error",4.3990657,7.8e-06
"Test Analyzer","enable",4.4009275,1e-07
"Test Analyzer","disable",4.4037421,1e-07
"Test Analyzer","error",4.4058163,3.44e-05
"Test Analyzer","enable",4.4074141,1e-07
"Test Analyzer","disable",4.4081459,1e-07
"Test Analyzer","error",4.4108113,0.0010877
"Test Analyzer","error",4.4138048,0.0001162
"Test Analyzer","error",4.416896,0.0009767
"Test Analyzer","error",4.4187965,0.0019969
"Test Analyzer","enable",4.422094,1e-07
"Test Analyzer","disable",4.4229294,1e-07
"Test Analyzer","error",4.4249055,2.2e-06
"Test Analyzer","enable",4.4273802,1.00000001e-07
"Test Analyzer","disable",4.4282645,1e-07
"Test Analyzer","enable",4.4311899,1e-07
"Test Analyzer","disable",4.4318134,9.99999993e-08
"Test Analyzer","error",4.434397,0.0013446
"Test Analyzer","enable",4.4363424,1e-07
"Test Analyzer","disable",4.43736,1e-07
"Test Analyzer","enable",4.439231,9.99999993e-08
"Test Analyzer","disable",4.4397193,1.00000001e-07
"Test Analyzer","error",4.4419691,0.0003429
"Test Analyzer","error",4.4447256,0.0022981
"Test Analyzer","enable",4.4484633,9.99999993e-08
"Test Analyzer","disable",4.4504459,1e-07
"Test Analyzer","error",4.4535749,0.0010049
"Test Analyzer","enable",4.4563835,1e-07
"Test Analyzer","disable",4.4595062,1e-07
"Test Analyzer","error",4.4607445,0.000824
"Test Analyzer","enable",4.4643542,1e-07
"Test Analyzer","disable",4.4662686,9.99999993e-08
"Test Analyzer","error",4.468346,0.0008872
"Test Analyzer","error",4.4698288,0.0018039
"Test Analyzer","error",4.4724232,0.000222
"Test Analyzer","enable",4.4751196,9.99999993e-08
"Test Analyzer","disable",4.4761188,1e-07
"Test Analyzer","enable",4.47639,9.99999993e-08
"Test Analyzer","disable",4.477048,1e-07
"Test Analyzer","error",4.477625,0.0012165
"Test Analyzer","enable",4.4810126,1e-07
"Test Analyzer","disable",4.4812382,1e-07
"Test Analyzer","enable",4.481459,1e-07
"Test Analyzer","disable",4.4844596,1e-07
"Test Analyzer","error",4.484766,0.0002254
"Test Analyzer","error",4.4855436,0.0014366
"Test Analyzer","enable",4.4897173,1e-07
"Test Analyzer","disable",4.4912483,1e-07
"Test Analyzer","error",4.4925825,0.0003219
"Test Analyzer","enable",4.4945956,9.99999993e-08
"Test Analyzer","disable",4.4973066,1e-07
"Test Analyzer","enable",4.4975443,9.99999993e-08
"Test Analyzer","disable",4.4998594,1e-07
"Test Analyzer","error",4.5004591,0.0009699
"Test Analyzer","error",4.5021305,0.0002957
"Test Analyzer","error",4.502854,0.0032525
"Test Analyzer","enable",4.5065056,1e-07
"Test Analyzer","disable",4.507261,1e-07
"Test Analyzer","error",4.5085936,0.0026042
"Test Analyzer","enable",4.5127162,1e-07
"Test Analyzer","disable",4.5144957,9.99999993e-08
"Test Analyzer","enable",4.516959,1e-07
"Test Analyzer","disable",4.5185645,1e-07
"Test Analyzer","error",4.5212146,0.0024647
"Test Analyzer","error",4.5242441,0.0018997
"Test Analyzer","enable",4.5261681,1e-07
"Test Analyzer","disable",4.5287282,1e-07
"Test Analyzer","error",4.5305638,0.0004879
"Test Analyzer","error",4.5331613,0.0003863
"Test Analyzer","error",4.5338243,0.0027603
"Test Analyzer","error",4.538823,0.0016137
"Test Analyzer","error",4.5427354,0.0012734
"Test Analyzer","error",4.5458445,0.0014402
"Test Analyzer","enable",4.5488516,1e-07
"Test Analyzer","disable",4.5493679,1e-07
"Test Analyzer","error",4.5500464,0.0002223
"Test Analyzer","enable",4.5522859,1e-07
"Test Analyzer","disable",4.5535219,1e-07
"Test Analyzer","enable",4.5558431,1e-07
"Test Analyzer","disable",4.5573134,1e-07
"Test Analyzer","enable",4.5576348,1e-07
"Test Analyzer","disable",4.5584749,9.99999993e-08
"Test Analyzer","enable",4.5591927,1e-07
"Test Analyzer","disable",4.5596516,1e-07
"Test Analyzer","error",4.5603423,0.0001574
"Test Analyzer","error",4.5633166,0.0029315
"Test Analyzer","enable",4.5693419,9.99999993e-08
"Test Analyzer","disable",4.5707273,1e-07
"Test Analyzer","error",4.5731793,0.001731
"Test Analyzer","enable",4.5769631,9.99999993e-08
"Test Analyzer","disable",4.577599,9.99999993e-08
"Test Analyzer","enable",4.5798038,1e-07
"Test Analyzer","disable",4.5815163,1e-07
"Test Analyzer","error",4.5822688,0.0014212
"Test Analyzer","enable",4.5847262,1e-07
"Test Analyzer","disable",4.5867029,1e-07
"Test Analyzer","error",4.5878643,0.0009655
"Test Analyzer","enable",4.5902133,9.99999993e-08
"Test Analyzer","disable",4.5902971,1e-07
"Test Analyzer","error",4.5913305,0.0014054
"Test Analyzer","enable",4.5945795,1e-07
"Test Analyzer","disable",4.5958866,1e-07
"Test Analyzer","enable",4.5991231,1e-07
"Test Analyzer","disable",4.6023237,1e-07
"Test Analyzer","enable",4.6047706,1e-07
"Test Analyzer","disable",4.6078158,1e-07
"Test Analyzer","enable",4.6079536,1e-07
"Test Analyzer","disable",4.6104853,1e-07
"Test Analyzer","error",4.6135286,0.002584
"Test Analyzer","enable",4.6193789,1e-07
"Test Analyzer","disable",4.6204358,1e-07
"Test Analyzer","enable",4.6220473,9.99999993e-08
"Test Analyzer","disable",4.6223725,1e-07
"Test Analyzer","error",4.6254151,0.0022254
"Test Analyzer","error",4.6308111,0.0015327
"Test Analyzer","error",4.6333991,0.0017561
"Test Analyzer","enable",4.6362521,1.00000001e-07
"Test Analyzer","disable",4.6369373,1e-07
"Test Analyzer","enable",4.6379831,1e-07
"Test Analyzer","disable",4.6384299,9.99999993e-08
"Test Analyzer","enable",4.6401023,1e-07
"Test Analyzer","disable",4.6411932,1e-07
"Test Analyzer","error",4.6421042,0.0030766
"Test Analyzer","error",4.6461841,0.0030745
"Test Analyzer","enable",4.6506099,1e-07
"Test Analyzer","disable",4.6511156,1e-07
"Test Analyzer","error",4.654189,0.0019594
"Test Analyzer","enable",4.656894,9.99999993e-08
"Test Analyzer","disable",4.658995,1e-07
"Test Analyzer","error",4.6606772,0.0027937
"Test Analyzer","error",4.664193,0.0013245
"Test Analyzer","error",4.6687344,0.0027362
"Test Analyzer","enable",4.6722487,1e-07
"Test Analyzer","disable",4.6739708,9.99999993e-08
"Test Analyzer","error",4.6744162,0.0008619
"Test Analyzer","error",4.676542,0.0005722
"Test Analyzer","enable",4.6775511,1e-07
"Test Analyzer","disable",4.6789449,9.99999993e-08
"Test Analyzer","enable",4.6812725,1e-07
"Test Analyzer","disable",4.6825438,9.99999993e-08
"Test Analyzer","enable",4.6829658,1e-07
"Test Analyzer","disable",4.6856874,1e-07
"Test Analyzer","enable",4.688244,1.00000001e-07
"Test Analyzer","disable",4.6904982,1e-07
"Test Analyzer","error",4.6910355,0.0010739
"Test Analyzer","error",4.6924217,0.0001994
"Test Analyzer","enable",4.6942695,1.00000001e-07
"Test Analyzer","disable",4.6960773,1e-07
"Test Analyzer","enable",4.698121,9.99999993e-08
"Test Analyzer","disable",4.7005626,1e-07
"Test Analyzer","error",4.7025494,0.0014943
"Test Analyzer","error",4.7057811,0.0025264
"Test Analyzer","enable",4.7085511,9.99999993e-08
"Test Analyzer","disable",4.7089533,1e-07
"Test Analyzer","error",4.7108776,0.0011426
"Test Analyzer","error",4.7151869,0.0010846
"Test Analyzer","enable",4.7190417,1e-07
"Test Analyzer","disable",4.7199068,9.99999993e-08
"Test Analyzer","error",4.721675,0.0021517
"Test Analyzer","error",4.7257528,0.002053
"Test Analyzer","enable",4.7303227,9.99999993e-08
"Test Analyzer","disable",4.7319329,9.99999993e-08
"Test Analyzer","error",4.7324522,0.00311
"Test Analyzer","enable",4.7376408,9.99999993e-08
"Test Analyzer","disable",4.7393998,1e-07
"Test Analyzer","error",4.7419158,0.0004738
"Test Analyzer","error",4.7435719,0.0030784
"Test Analyzer","error",4.7484594,0.0011105
"Test Analyzer","error",4.7502813,0.0019926
"Test Analyzer","error",4.7544344,0.0029498
"Test Analyzer","enable",4.7602701,1e-07
"Test Analyzer","disable",4.7609274,1e-07
"Test Analyzer","error",4.7615171,0.0024189
"Test Analyzer","enable",4.7652559,1e-07
"Test Analyzer","disable",4.7684624,1e-07
"Test Analyzer","error",4.7709841,0.0028055
"Test Analyzer","error",4.7755294,0.0013779
"Test Analyzer","error",4.7793015,9e-06
"Test Analyzer","enable",4.7816941,9.99999993e-08
"Test Analyzer","disable",4.7841694,1e-07
"Test Analyzer","error",4.7864505,0.0023698
"Test Analyzer","enable",4.7890511,1e-07
"Test Analyzer","disable",4.7894069,1e-07
"Test Analyzer","error",4.7920579,0.0018085
"Test Analyzer","enable",4.7965543,9.99999993e-08
"Test Analyzer","disable",4.7993915,1e-07
"Test Analyzer","error",4.8020316,0.0015387
"Test Analyzer","error",4.8066685,0.0016284
"Test Analyzer","enable",4.8086815,1e-07
"Test Analyzer","disable",4.8101186,1e-07
"Test Analyzer","error",4.8111331,0.0019803
"Test Analyzer","error",4.8156534,0.0001852
"Test Analyzer","error",4.8160566,0.0025898
"Test Analyzer","enable",4.8210119,9.99999993e-08
"Test Analyzer","disable",4.8216353,1e-07
"Test Analyzer","enable",4.821973,1e-07
"Test Analyzer","disable",4.824028,9.99999993e-08
"Test Analyzer","enable",4.8266434,1e-07
"Test Analyzer","disable",4.8272375,1e-07
"Test Analyzer","enable",4.8296405,1e-07
"Test Analyzer","disable",4.8326763,1e-07
"Test Analyzer","enable",4.8339252,9.99999993e-08
"Test Analyzer","disable",4.8354074,9.99999993e-08
"Test Analyzer","error",4.8366196,0.0009249
"Test Analyzer","enable",4.8382279,1e-07
"Test Analyzer","disable",4.839096,1e-07
"Test Analyzer","error",4.8396486,8.56e-05
"Test Analyzer","error",4.8412162,0.0006387
"Test Analyzer","enable",4.8422383,1e-07
"Test Analyzer","disable",4.8425663,1e-07
"Test Analyzer","enable",4.8455735,9.99999993e-08
"Test Analyzer","disable",4.8482367,9.99999993e-08
"Test Analyzer","error",4.848678,0.0031078
"Test Analyzer","enable",4.8533298,1e-07
"Test Analyzer","disable",4.8541396,1e-07
"Test Analyzer","error",4.8543231,0.0015572
"Test Analyzer","error",4.8590249,0.0010316
"Test Analyzer","error",4.8630447,0.0011989
"Test Analyzer","enable",4.8643853,1e-07
"Test Analyzer","disable",4.8660937,9.99999993e-08
"Test Analyzer","error",4.8671152,0.0021319
"Test Analyzer","enable",4.8708683,1e-07
"Test Analyzer","disable",4.8731726,9.99999993e-08
"Test Analyzer","error",4.8741072,0.0025366
"Test Analyzer","enable",4.878348,1e-07
"Test Analyzer","disable",4.8806293,1e-07
"Test Analyzer","enable",4.8826076,1e-07
"Test Analyzer","disable",4.8838817,1e-07
"Test Analyzer","enable",4.8867692,1e-07
"Test Analyzer","disable",4.8873499,9.99999993e-08
"Test Analyzer","enable",4.8893061,1e-07
"Test Analyzer","disable",4.8914801,1e-07
"Test Analyzer","enable",4.893881,9.99999993e-08
"Test Analyzer","disable",4.8940119,1e-07
"Test Analyzer","error",4.8963965,0.0026835
"Test Analyzer","enable",4.9009386,1.00000001e-07
"Test Analyzer","disable",4.9039811,9.99999993e-08
"Test Analyzer","error",4.9065778,0.0009317
"Test Analyzer","enable",4.9079067,1e-07
"Test Analyzer","disable",4.9093195,1e-07
"Test Analyzer","enable",4.9102687,1e-07
"Test Analyzer","disable",4.9113038,1e-07
"Test Analyzer","error",4.9132238,0.0024994
"Test Analyzer","error",4.9177396,0.002331
"Test Analyzer","error",4.9207739,0.0023305
"Test Analyzer","enable",4.9262622,1e-07
"Test Analyzer","disable",4.9268709,1e-07
"Test Analyzer","error",4.9286874,0.0001723
"Test Analyzer","enable",4.9295496,1e-07
"Test Analyzer","disable",4.931475,1e-07
"Test Analyzer","enable",4.9341336,1e-07
"Test Analyzer","disable",4.9361527,1.00000001e-07
"Test Analyzer","enable",4.9377991,9.99999993e-08
"Test Analyzer","disable",4.9401341,1e-07
"Test Analyzer","enable",4.940763,1e-07
"Test Analyzer","disable",4.9417777,9.99999993e-08
"Test Analyzer","error",4.9432238,0.0014736
"Test Analyzer","enable",4.9460562,1e-07
"Test Analyzer","disable",4.9473263,9.99999993e-08
"Test Analyzer","error",4.9489099,0.0003169
"Test Analyzer","error",4.9495553,0.0001449
"Test Analyzer","error",4.9528186,0.0004677
"Test Analyzer","enable",4.9534561,9.99999993e-08
"Test Analyzer","disable",4.9534697,9.99999993e-08
"Test Analyzer","enable",4.9547368,1e-07
"Test Analyzer","disable",4.9560852,9.99999993e-08
"Test Analyzer","error",4.9591431,0.0032216
"Test Analyzer","error",4.9640984,0.0004704
"Test Analyzer","enable",4.965644,9.99999993e-08
"Test Analyzer","disable",4.9671829,1e-07
"Test Analyzer","enable",4.9684036,9.99999993e-08
"Test Analyzer","disable",4.9711394,9.99999993e-08
"Test Analyzer","error",4.971378,0.0018688
"Test Analyzer","error",4.9751794,0.0025419
"Test Analyzer","enable",4.9808881,1.00000001e-07
"Test Analyzer","disable",4.9836366,1e-07
"Test Analyzer","enable",4.9842252,1e-07
"Test Analyzer","disable",4.9868797,9.99999993e-08
"Test Analyzer","enable",4.9878469,1e-07
"Test Analyzer","disable",4.9899615,1e-07
"Test Analyzer","enable",4.9903584,1e-07
"Test Analyzer","disable",4.9904198,1e-07
"Test Analyzer","error",4.9910129,0.00256
"Test Analyzer","error",4.9945273,0.001232
"Test Analyzer","enable",4.9961551,9.99999993e-08
"Test Analyzer","disable",4.9985788,1.00000001e-07
"Test Analyzer","error",5.0011458,0.000882
"Test Analyzer","error",5.0021628,0.0030553
"Test Analyzer","enable",5.0077811,1e-07
"Test Analyzer","disable",5.0103562,9.99999993e-08
"Test Analyzer","enable",5.0125629,1e-07
"Test Analyzer","disable",5.0129124,9.99999993e-08
"Test Analyzer","enable",5.0131201,1e-07
"Test Analyzer","disable",5.0134828,9.99999993e-08
"Test Analyzer","error",5.0158287,0.0029402
"Test Analyzer","enable",5.0207248,1e-07
"Test Analyzer","disable",5.0210038,1.00000001e-07
"Test Analyzer","enable",5.023745,1e-07
"Test Analyzer","disable",5.0269616,1e-07
"Test Analyzer","enable",5.0276853,1e-07
"Test Analyzer","disable",5.0296358,9.99999993e-08
"Test Analyzer","error",5.0305093,0.0018385
"Test Analyzer","error",5.0342021,0.0026622
"Test Analyzer","enable",5.0376522,1e-07
"Test Analyzer","disable",5.0397262,1.00000001e-07
"Test Analyzer","enable",5.0421519,9.99999993e-08
"Test Analyzer","disable",5.0421731,9.99999993e-08
"Test Analyzer","error",5.0449878,0.0013767
"Test Analyzer","enable",5.0480172,9.99999993e-08
"Test Analyzer","disable",5.0508005,9.99999993e-08
"Test Analyzer","enable",5.053055,1e-07
"Test Analyzer","disable",5.0537454,9.99999993e-08
"Test Analyzer","error",5.0554363,0.0025883
"Test Analyzer","enable",5.0609547,1e-07
"Test Analyzer","disable",5.0641232,1e-07
"Test Analyzer","error",5.0651894,0.0029811
"Test Analyzer","enable",5.0686787,9.99999993e-08
